name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Henrik Tramberend,Prof. Dr. rer. nat. Henrik Tramberend,Professor (Computergrafik und Animation); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,http://tramberend.bht-berlin.de/,https://www.bht-berlin.de/people/detail/964,"RESEARCH GROUP/LAB: Stellv. Laborleiter, Computergrafik und interaktive Medien (stated on https://www.bht-berlin.de/people/detail/964) Other stated functions: Studienfachberater, Medieninformatik (Master). Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Computergrafik und Animation (https://www.bht-berlin.de/99). Lab page(s): https://www.bht-berlin.de/labor/detail/cgm."
Peter Tröger,Prof. Dr. Peter Tröger,Professor (Verteilte Systeme); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/troeger/,https://www.bht-berlin.de/people/detail/1846,"RESEARCH GROUP/LAB: Stellv. Laborleiter, Rechner- und Informationssysteme (stated on https://www.bht-berlin.de/people/detail/1846) Other stated functions: Vertreter der Professoren und Professorinnen, Akademische Versammlung. Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Verteilte Systeme (https://www.bht-berlin.de/99). Lab page(s): https://www.bht-berlin.de/labor/detail/ris."
Sven Tschirley,Prof. Dr.-Ing. Sven Tschirley,Professor (Elektronik); Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/tschirley,https://www.bht-berlin.de/people/detail/839,"RESEARCH GROUP/LAB: Laborleiter, Elektronik und Hochfrequenztechnik (stated on https://www.bht-berlin.de/people/detail/839) Other stated functions: Vertreter der Professoren und Professorinnen, Akademische Versammlung | Vertreter der Professoren und Professorinnen, Kommission für Entwicklungsplanung. Denomination (Lehrgebiet) on the Fachbereich VII Personen list: Elektronik (https://www.bht-berlin.de/100). Lab page(s): https://www.bht-berlin.de/labor/detail/elhf."
Antje Umstätter,Prof. Dipl.-Des. Antje Umstätter,"Professorin (Mediendesign, Medienkonzeption); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/753,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/753 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Mediendesign, Medienkonzeption (https://www.bht-berlin.de/99)."
Laura Vahl,Prof. Laura Vahl,Professorin (Entwurf und Darstellung in der Landschaftsarchitektur); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1982,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1982 (page lists only the professorship and any teaching/committee functions). Other stated functions: Beauftragte für die Anerkennung von Studienleistungen, Landschaftsarchitektur (Bachelor). Denomination (Lehrgebiet) on the Fachbereich V Personen list: Entwurf und Darstellung in der Landschaftsarchitektur (https://www.bht-berlin.de/98)."
Alexander Viehweider,Prof. Dr. Alexander Viehweider,Professor (Regelungen von Energie- und Antriebssystemen); Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2515,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2515 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich VII Personen list: Regelungen von Energie- und Antriebssystemen (https://www.bht-berlin.de/100)."
Joachim Villwock,Prof. Dr.-Ing. Joachim Villwock,"Vizepräsident für Forschung und Transfer, Präsidium; Berliner Hochschule für Technik (BHT)",,https://prof.bht-berlin.de/villwock,https://www.bht-berlin.de/people/detail/755,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/755 (page lists only the professorship and any teaching/committee functions). Other stated functions: Professor (Techn. Mechanik), Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik | Vorsitzender, Kommission für Forschung und Förderung des wissenschaftlichen Nachwuchses. Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Techn. Mechanik (https://www.bht-berlin.de/101)."
Steffen Voigtmann,Prof. Dr. rer. nat. Steffen Voigtmann,Professor (Mathematik); Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/voigtmann,https://www.bht-berlin.de/people/detail/1258,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1258 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich II Personen list: Mathematik (https://www.bht-berlin.de/86)."
Katja Voland,Prof. Dr.-Ing. Katja Voland,Professorin (Baustoffe und Betontechnologie); Fachbereich III – Bauingenieur- und Geoinformationswesen; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2437,"RESEARCH GROUP/LAB: Laborleiterin, Baustoffe und Bauchemie (stated on https://www.bht-berlin.de/people/detail/2437) Denomination (Lehrgebiet) on the Fachbereich III Personen list: Baustoffe und Betontechnologie (https://www.bht-berlin.de/87). Lab page(s): https://www.bht-berlin.de/labor/detail/bst."
Mont Kumpugdee Vollrath,Prof. Dr. rer. nat. Mont Kumpugdee Vollrath,Professorin (Pharmazeutische Technologie); Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/vollrath/,https://www.bht-berlin.de/people/detail/509,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/509 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich II Personen list: Pharmazeutische Technologie (https://www.bht-berlin.de/86)."
Petra Vondenhof-Anderhalten,Prof. Dipl.-Ing. Petra Vondenhof-Anderhalten,Professorin (Entwurf und Städtebau); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/vondenhof/,https://www.bht-berlin.de/people/detail/1637,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1637 (page lists only the professorship and any teaching/committee functions). Other stated functions: Stellv. nebenberufliche Frauenbeauftragte, Fachbereich IV – Architektur und Gebäudetechnik. Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Entwurf und Städtebau (https://www.bht-berlin.de/97)."
Sven-Hendrik Voß,Prof. Dr. Sven-Hendrik Voß,Professor (Digitaltechnik / Rechnerarchitektur); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/voss/,https://www.bht-berlin.de/people/detail/1259,"RESEARCH GROUP/LAB: Laborleiter, Digitaltechnik (stated on https://www.bht-berlin.de/people/detail/1259) Other stated functions: Beauftragter für die Praxisphase, Technische Informatik – Embedded Systems (Bachelor) | Beauftragter für die Praxisphase, Medieninformatik (Bachelor). Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Digitaltechnik / Rechnerarchitektur (https://www.bht-berlin.de/99). Lab page(s): https://www.bht-berlin.de/labor/detail/dig."
Roland Wagner,Prof. Dr. Roland Wagner,Professor (Geoinformationssysteme); Fachbereich III – Bauingenieur- und Geoinformationswesen; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1034,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1034 (page lists only the professorship and any teaching/committee functions). Other stated functions: BAföG-Beauftragter, Geoinformation (Bachelor) | BAföG-Beauftragter, Geodäsie und Geoinformatik (Bachelor) | BAföG-Beauftragter, Geoinformation und Umwelt (Bachelor). Denomination (Lehrgebiet) on the Fachbereich III Personen list: Geoinformationssysteme (https://www.bht-berlin.de/87)."
Ute Wagner,Prof. Dr. rer. nat. Ute Wagner,Prodekanin; Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1198,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1198 (page lists only the professorship and any teaching/committee functions). Other stated functions: Professorin (Mathematik / CAD), Fachbereich II – Mathematik – Physik – Chemie | Vertreterin der Professoren und Professorinnen, Fachbereichsrat II. Denomination (Lehrgebiet) on the Fachbereich II Personen list: Mathematik / CAD (https://www.bht-berlin.de/86)."
Steffen Wagner,Prof. Dr. Steffen Wagner,Professor; Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2257,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2257 (page lists only the professorship and any teaching/committee functions)."
Henning von Wedemeyer,Prof. Henning von Wedemeyer,Prodekan; Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2508,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2508 (page lists only the professorship and any teaching/committee functions). Other stated functions: Professor, Fachbereich IV – Architektur und Gebäudetechnik | Auslandskoordinator, Fachbereich IV – Architektur und Gebäudetechnik Architektur (Incoming)."
Rüdiger Weis,Prof. Dr. rer. nat. Rüdiger Weis,Professor (Systemprogrammierung); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/770,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/770 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Systemprogrammierung (https://www.bht-berlin.de/99)."
Georg Christian Weiß,Prof. Dr.-Ing. Georg Christian Weiß,"Professor (Facility Management, Schwerpunkt technischer Gebäudebetrieb, Bauschadenskunde und Brandschutz); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/2253,"RESEARCH GROUP/LAB: Laborleiter, Facility Management (stated on https://www.bht-berlin.de/people/detail/2253) Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Facility Management, Schwerpunkt technischer Gebäudebetrieb, Bauschadenskunde und Brandschutz (https://www.bht-berlin.de/97). Lab page(s): https://www.bht-berlin.de/labor/detail/fama."
Felix Wellnitz,Prof. Dr.-Ing. Felix Wellnitz,Dekan; Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/wellnitz/,https://www.bht-berlin.de/people/detail/1901,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1901 (page lists only the professorship and any teaching/committee functions). Other stated functions: Professor (Bauphysik), Fachbereich IV – Architektur und Gebäudetechnik. Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Bauphysik (https://www.bht-berlin.de/97)."
Sören Werth,Prof. Sören Werth,Professor (IT-Sicherheit ); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2540,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2540 (page lists only the professorship and any teaching/committee functions). Other stated functions: Vorsitzender, Prüfungsausschuss IT Sicherheit Online. Denomination (Lehrgebiet) on the Fachbereich VI Personen list: IT-Sicherheit (https://www.bht-berlin.de/99)."
Hartmut Wesenfeld,Prof. Dr. rer. nat. Hartmut Wesenfeld,Professor (Technische Chemie); Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1631,"RESEARCH GROUP/LAB: Laborleiter, Chemische und Pharmazeutische Technologie (stated on https://www.bht-berlin.de/people/detail/1631) Other stated functions: Digitalisierungsbeauftragter, Fachbereich II – Mathematik – Physik – Chemie | Auslandskoordinator (Chemie), Fachbereich II – Mathematik – Physik – Chemie. Denomination (Lehrgebiet) on the Fachbereich II Personen list: Technische Chemie (https://www.bht-berlin.de/86). Lab page(s): https://www.bht-berlin.de/labor/detail/cpt."
Eddy Widjaja,Prof. Dr.-Ing. Eddy Widjaja,Professor (Tragwerksplanung u. konstruktives Entwerfen); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/widjaja/,https://www.bht-berlin.de/people/detail/1419,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1419 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Tragwerksplanung u. konstruktives Entwerfen (https://www.bht-berlin.de/97)."
Thomas Winter,Prof. Dr. Thomas Winter,Professor (Mathematik); Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/winter/,https://www.bht-berlin.de/people/detail/1353,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1353 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich II Personen list: Mathematik (https://www.bht-berlin.de/86)."
Katrin Wolf,Prof. Dr.-Ing. Katrin Wolf,Professorin (Human-Computer-Interaction); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2075,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2075 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Human-Computer-Interaction (https://www.bht-berlin.de/99)."
Benjamin Zielke,Prof. Dr.-Ing. Benjamin Zielke,Professor (Raumlufttechnik); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/zielke,https://www.bht-berlin.de/people/detail/2586,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2586 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Raumlufttechnik (https://www.bht-berlin.de/97)."
